city,timestamp,temperature,season
New York,2010-08-26,29.495230132274813,summer
New York,2010-08-27,23.66967263272105,summer
New York,2010-08-28,25.945869297796005,summer
New York,2010-08-29,21.121293334055252,summer
New York,2010-08-30,29.746103588387218,summer
New York,2010-08-31,20.28037767885832,summer
New York,2010-09-01,12.359409920711597,autumn
New York,2010-09-02,7.201876626822861,autumn
New York,2010-09-03,21.245453147059234,autumn
New York,2010-09-04,12.196272605988039,autumn
New York,2010-09-05,13.794990013883597,autumn
New York,2010-09-06,18.531191790122506,autumn
New York,2010-09-07,13.101861275014002,autumn
New York,2010-09-08,15.091577908989747,autumn
New York,2010-09-09,13.766846414740328,autumn
New York,2010-09-10,12.291682140893771,autumn
New York,2010-09-11,13.446906951361884,autumn
New York,2010-09-12,22.80230505281528,autumn
New York,2010-09-13,13.83070202883325,autumn
New York,2010-09-14,18.43010145406347,autumn
New York,2010-09-15,30.1153147166835,autumn
New York,2010-09-16,21.782971380473615,autumn
New York,2010-09-17,15.782171954486355,autumn
New York,2010-09-18,18.575873253054105,autumn
New York,2010-09-19,12.593544193671947,autumn
New York,2010-09-20,11.933808923091181,autumn
New York,2010-09-21,16.760811210273914,autumn
New York,2010-09-22,19.24909621592262,autumn
New York,2010-09-23,9.335496531726303,autumn
New York,2010-09-24,14.472108610939685,autumn
New York,2010-09-25,11.885049957435642,autumn
New York,2010-09-26,14.959867614965455,autumn
New York,2010-09-27,13.331185031417622,autumn
New York,2010-09-28,11.088969568475353,autumn
New York,2010-09-29,24.515765889890904,autumn
New York,2010-09-30,12.533616631590853,autumn
New York,2010-10-01,9.383665494236997,autumn
New York,2010-10-02,12.770173530181623,autumn
New York,2010-10-03,16.47962383282035,autumn
New York,2010-10-04,24.611400248538246,autumn
New York,2010-10-05,10.365960157761634,autumn
New York,2010-10-06,22.361020157331463,autumn
New York,2010-10-07,6.609223815050589,autumn
New York,2010-10-08,17.116086801040225,autumn
New York,2010-10-09,15.54491229473669,autumn
New York,2010-10-10,19.6857765132872,autumn
New York,2010-10-11,19.70769028628601,autumn
New York,2010-10-12,19.178389677823972,autumn
New York,2010-10-13,9.03077860934479,autumn
New York,2010-10-14,17.62278758251008,autumn
New York,2010-10-15,9.606024059834926,autumn
New York,2010-10-16,11.877690222244325,autumn
New York,2010-10-17,10.208883173185036,autumn
New York,2010-10-18,10.26414745771855,autumn
New York,2010-10-19,12.98315557802987,autumn
New York,2010-10-20,11.977575539904983,autumn
New York,2010-10-21,16.428499373644428,autumn
New York,2010-10-22,21.418766962074557,autumn
New York,2010-10-23,18.812265658180827,autumn
New York,2010-10-24,23.097640106704546,autumn
New York,2010-10-25,14.742731942680976,autumn
New York,2010-10-26,26.08828393490454,autumn
New York,2010-10-27,16.51409517022739,autumn
New York,2010-10-28,19.23215834683701,autumn
New York,2010-10-29,17.493405495238953,autumn
New York,2010-10-30,7.537675466349885,autumn
New York,2010-10-31,7.36857903664501,autumn
New York,2010-11-01,9.977316962384805,autumn
New York,2010-11-02,16.652357636648947,autumn
New York,2010-11-03,12.629688547424442,autumn
New York,2010-11-04,18.39440230920087,autumn
New York,2010-11-05,7.258975958434063,autumn
New York,2010-11-06,17.370815969954204,autumn
New York,2010-11-07,21.133958351890954,autumn
New York,2010-11-08,12.455832404205296,autumn
New York,2010-11-09,11.80298819895906,autumn
New York,2010-11-10,18.293308393005567,autumn
New York,2010-11-11,15.3930521523102,autumn
New York,2010-11-12,11.775908550975608,autumn
New York,2010-11-13,15.345675091040686,autumn
New York,2010-11-14,20.227000962008475,autumn
New York,2010-11-15,15.02158123320692,autumn
New York,2010-11-16,18.322026961983898,autumn
New York,2010-11-17,17.512733722471904,autumn
New York,2010-11-18,18.261358212712338,autumn
New York,2010-11-19,12.285524934210482,autumn
New York,2010-11-20,18.213051823913705,autumn
New York,2010-11-21,10.845868688643543,autumn
New York,2010-11-22,17.614607181310316,autumn
New York,2010-11-23,9.340168582635103,autumn
New York,2010-11-24,18.437497819680033,autumn
New York,2010-11-25,9.958457799881273,autumn
New York,2010-11-26,10.059821645029807,autumn
New York,2010-11-27,9.056573396229977,autumn
New York,2010-11-28,16.715779745866207,autumn
New York,2010-11-29,10.108396557470039,autumn
New York,2010-11-30,20.329543814267982,autumn
New York,2010-12-01,-4.989463902610656,winter
New York,2010-12-02,-7.446079546088371,winter
New York,2010-12-03,-5.880479336890058,winter
New York,2010-12-04,7.60344223860009,winter
New York,2010-12-05,8.962404647897191,winter
New York,2010-12-06,-3.552628290099253,winter
New York,2010-12-07,9.42892847234108,winter
New York,2010-12-08,3.67043021965511,winter
New York,2010-12-09,-1.5420734283422748,winter
New York,2010-12-10,-7.442817003876804,winter
New York,2010-12-11,0.8592599549915537,winter
New York,2010-12-12,-4.553455107449959,winter
New York,2010-12-13,5.486447444675806,winter
New York,2010-12-14,-0.7711307317385971,winter
New York,2010-12-15,8.95890942485724,winter
New York,2010-12-16,2.6011710448730523,winter
New York,2010-12-17,4.509447747922268,winter
New York,2010-12-18,2.065822266956625,winter
New York,2010-12-19,3.655887118015284,winter
New York,2010-12-20,-2.545383711573023,winter
New York,2010-12-21,-0.4982766386650586,winter
New York,2010-12-22,0.5024255940929533,winter
New York,2010-12-23,1.0439623000909237,winter
New York,2010-12-24,-5.09613461626247,winter
New York,2010-12-25,8.439994757292652,winter
New York,2010-12-26,3.4752946937658704,winter
New York,2010-12-27,-0.24495616822462873,winter
New York,2010-12-28,1.3208447922433981,winter
New York,2010-12-29,14.581697665667743,winter
New York,2010-12-30,-2.502600655264528,winter
New York,2010-12-31,3.424366949820252,winter
New York,2011-01-01,2.5613728001462475,winter
New York,2011-01-02,-5.893668358599092,winter
New York,2011-01-03,6.212403703828732,winter
New York,2011-01-04,-2.0203148912645013,winter
New York,2011-01-05,-3.9272968593714626,winter
New York,2011-01-06,4.280498018596471,winter
New York,2011-01-07,-2.209014394441724,winter
New York,2011-01-08,-3.3824299768216886,winter
New York,2011-01-09,-5.66722659486353,winter
New York,2011-01-10,3.7554899155936043,winter
New York,2011-01-11,3.922904840660192,winter
New York,2011-01-12,1.4693851756575185,winter
New York,2011-01-13,-9.876056948907738,winter
New York,2011-01-14,4.263838526348319,winter
New York,2011-01-15,0.7476389475403302,winter
New York,2011-01-16,0.5043362357045987,winter
New York,2011-01-17,6.757536543498093,winter
New York,2011-01-18,-3.354336376330835,winter
New York,2011-01-19,-6.706945703749519,winter
New York,2011-01-20,2.447656895848918,winter
New York,2011-01-21,0.753817197183215,winter
New York,2011-01-22,-7.1730812151017105,winter
New York,2011-01-23,-5.5692523350865635,winter
New York,2011-01-24,-3.8079598365932683,winter
New York,2011-01-25,-2.6776388334156453,winter
New York,2011-01-26,13.63891775805363,winter
New York,2011-01-27,9.109894089480822,winter
New York,2011-01-28,-1.5777362064630713,winter
New York,2011-01-29,3.586799181496127,winter
New York,2011-01-30,-4.166952812503209,winter
New York,2011-01-31,5.7884786197085125,winter
New York,2011-02-01,5.332181317416288,winter
New York,2011-02-02,6.235176319074568,winter
New York,2011-02-03,13.78042840241932,winter
New York,2011-02-04,-2.8079589127795987,winter
New York,2011-02-05,4.04236749539338,winter
New York,2011-02-06,-1.5236730699594965,winter
New York,2011-02-07,-0.8159645615584082,winter
New York,2011-02-08,-11.190046165608914,winter
New York,2011-02-09,3.0482630707005858,winter
New York,2011-02-10,0.1258989533868289,winter
New York,2011-02-11,-0.415077309136857,winter
New York,2011-02-12,-1.6598247931491983,winter
New York,2011-02-13,-3.059401275278838,winter
New York,2011-02-14,-1.3780160128914751,winter
New York,2011-02-15,0.5474804194579719,winter
New York,2011-02-16,-1.7825289004908238,winter
New York,2011-02-17,7.844473543323134,winter
New York,2011-02-18,1.0931429428141979,winter
New York,2011-02-19,-6.100870139533345,winter
New York,2011-02-20,-3.452069057635983,winter
New York,2011-02-21,2.937599538052692,winter
New York,2011-02-22,1.15361039545293,winter
New York,2011-02-23,4.484281000398449,winter
New York,2011-02-24,-5.234173456507781,winter
New York,2011-02-25,-7.1956019562768,winter
New York,2011-02-26,2.185136861472116,winter
New York,2011-02-27,2.7892686311271415,winter
New York,2011-02-28,-1.772960758018285,winter
New York,2011-03-01,3.4027757046633758,spring
New York,2011-03-02,11.860603323889729,spring
New York,2011-03-03,9.018972808784717,spring
New York,2011-03-04,11.382852524046392,spring
New York,2011-03-05,18.415189665504187,spring
New York,2011-03-06,8.589809538638207,spring
New York,2011-03-07,4.387378566318367,spring
New York,2011-03-08,8.189692500382497,spring
New York,2011-03-09,3.6811949558839085,spring
New York,2011-03-10,6.414229419654137,spring
New York,2011-03-11,14.438051088147247,spring
New York,2011-03-12,7.733794671449768,spring
New York,2011-03-13,15.79319560014373,spring
New York,2011-03-14,7.012760970020902,spring
New York,2011-03-15,9.260271414570697,spring
New York,2011-03-16,14.827222278026582,spring
New York,2011-03-17,11.426145586518091,spring
New York,2011-03-18,15.158120178136652,spring
New York,2011-03-19,16.89743498800146,spring
New York,2011-03-20,9.788520503324337,spring
New York,2011-03-21,14.753153388168954,spring
New York,2011-03-22,12.015046407497621,spring
New York,2011-03-23,11.60139002137597,spring
New York,2011-03-24,15.097433132872471,spring
New York,2011-03-25,7.86630823655868,spring
New York,2011-03-26,9.411595182514377,spring
New York,2011-03-27,9.384780071347965,spring
New York,2011-03-28,9.09343406666242,spring
New York,2011-03-29,5.601381566135673,spring
New York,2011-03-30,7.52468912711749,spring
New York,2011-03-31,7.118412947932935,spring
New York,2011-04-01,11.295848278153501,spring
New York,2011-04-02,8.324773098399449,spring
New York,2011-04-03,9.005033321326824,spring
New York,2011-04-04,12.262793763108965,spring
New York,2011-04-05,0.24069093369462458,spring
New York,2011-04-06,17.0536370479767,spring
New York,2011-04-07,3.187776618678547,spring
New York,2011-04-08,-2.8240137996380845,spring
New York,2011-04-09,14.806538650770516,spring
New York,2011-04-10,8.770122739643204,spring
New York,2011-04-11,13.645181005825414,spring
New York,2011-04-12,7.9995090599796885,spring
New York,2011-04-13,18.258626742017547,spring
New York,2011-04-14,9.899347133643019,spring
New York,2011-04-15,13.294375594325405,spring
New York,2011-04-16,6.060809219687565,spring
New York,2011-04-17,14.884119828454814,spring
New York,2011-04-18,7.294663442366327,spring
New York,2011-04-19,7.728952983285812,spring
New York,2011-04-20,13.955315247742442,spring
New York,2011-04-21,-3.7554024839092754,spring
New York,2011-04-22,17.949289154829422,spring
New York,2011-04-23,11.177615096168132,spring
New York,2011-04-24,10.738188877965843,spring
New York,2011-04-25,11.165876177825638,spring
New York,2011-04-26,16.039932033281232,spring
New York,2011-04-27,14.537847566973394,spring
New York,2011-04-28,6.364322273293887,spring
New York,2011-04-29,14.789766097735717,spring
New York,2011-04-30,2.682226547995514,spring
New York,2011-05-01,6.002917456500008,spring
New York,2011-05-02,7.92885105815153,spring
New York,2011-05-03,9.92633681027535,spring
New York,2011-05-04,0.5127170929279323,spring
New York,2011-05-05,14.817693565131261,spring
New York,2011-05-06,10.887585294488954,spring
New York,2011-05-07,11.34589660016843,spring
New York,2011-05-08,0.5695815948704972,spring
New York,2011-05-09,11.832676457399108,spring
New York,2011-05-10,4.090839236084842,spring
New York,2011-05-11,7.783536931438526,spring
New York,2011-05-12,5.883174735769802,spring
New York,2011-05-13,1.6938225307027306,spring
New York,2011-05-14,-2.756287374755715,spring
New York,2011-05-15,4.333770139678554,spring
New York,2011-05-16,7.977405182545651,spring
New York,2011-05-17,15.175139453494571,spring
New York,2011-05-18,8.502834746193571,spring
New York,2011-05-19,6.7576596482394855,spring
New York,2011-05-20,0.7801191115436943,spring
New York,2011-05-21,16.67197673157571,spring
New York,2011-05-22,9.603212773043289,spring
New York,2011-05-23,12.180856085118242,spring
New York,2011-05-24,12.99860952681561,spring
New York,2011-05-25,12.454959223920492,spring
New York,2011-05-26,16.15871219294891,spring
New York,2011-05-27,16.91243267969905,spring
New York,2011-05-28,11.041485740409843,spring
New York,2011-05-29,11.755193503656049,spring
New York,2011-05-30,5.489846059223134,spring
New York,2011-05-31,18.519666653029986,spring
New York,2011-06-01,25.503890690636656,summer
New York,2011-06-02,28.53046656911197,summer
New York,2011-06-03,17.914314817647774,summer
New York,2011-06-04,24.909931435144813,summer
New York,2011-06-05,31.995355954730407,summer
New York,2011-06-06,23.933649726336988,summer
New York,2011-06-07,14.72032849944545,summer
New York,2011-06-08,24.986634088730632,summer
New York,2011-06-09,26.760582743718253,summer
New York,2011-06-10,23.883394590395845,summer
New York,2011-06-11,15.999719463747532,summer
New York,2011-06-12,28.391521421244704,summer
New York,2011-06-13,19.368743551093875,summer
New York,2011-06-14,25.65233470214117,summer
New York,2011-06-15,31.63918324957318,summer
New York,2011-06-16,24.148194711204457,summer
New York,2011-06-17,24.52514738991444,summer
New York,2011-06-18,31.388582079736008,summer
New York,2011-06-19,26.977207331084337,summer
New York,2011-06-20,30.903629983443036,summer
New York,2011-06-21,24.538804667687,summer
New York,2011-06-22,27.472632189543376,summer
New York,2011-06-23,24.440825329356517,summer
New York,2011-06-24,21.190933642814038,summer
New York,2011-06-25,27.14318183840467,summer
New York,2011-06-26,28.19925664112493,summer
New York,2011-06-27,23.03686946962665,summer
New York,2011-06-28,22.676271868849362,summer
New York,2011-06-29,20.0286711792664,summer
New York,2011-06-30,20.081936894193035,summer
New York,2011-07-01,28.597296589545333,summer
New York,2011-07-02,28.188854515163392,summer
New York,2011-07-03,25.409698183331688,summer
New York,2011-07-04,35.00312468639498,summer
New York,2011-07-05,21.97481253815745,summer
New York,2011-07-06,25.227440675439134,summer
New York,2011-07-07,37.27514458827662,summer
New York,2011-07-08,25.744937067993114,summer
New York,2011-07-09,27.04597855867459,summer
New York,2011-07-10,24.242095490318587,summer
New York,2011-07-11,23.726762393382614,summer
New York,2011-07-12,28.20556838335472,summer
New York,2011-07-13,25.45875329206269,summer
New York,2011-07-14,22.27387486594249,summer
New York,2011-07-15,22.65847802087313,summer
New York,2011-07-16,28.708905823063464,summer
New York,2011-07-17,32.72541674866877,summer
New York,2011-07-18,31.45401562433961,summer
New York,2011-07-19,19.86703789176544,summer
New York,2011-07-20,25.601661397273038,summer
New York,2011-07-21,19.30654831747053,summer
New York,2011-07-22,26.81166692839464,summer
New York,2011-07-23,14.404404562833433,summer
New York,2011-07-24,25.94536646957058,summer
New York,2011-07-25,16.16116078111123,summer
New York,2011-07-26,29.725217517560505,summer
New York,2011-07-27,24.108988783965874,summer
New York,2011-07-28,19.901780870264094,summer
New York,2011-07-29,15.265116333052513,summer
New York,2011-07-30,23.394135386811502,summer
New York,2011-07-31,30.763303879176593,summer
New York,2011-08-01,38.55307390346166,summer
New York,2011-08-02,28.874357906544294,summer
New York,2011-08-03,24.966549437401394,summer
New York,2011-08-04,29.043735974737007,summer
New York,2011-08-05,21.93656138570645,summer
New York,2011-08-06,22.40748082055075,summer
New York,2011-08-07,27.038100287958226,summer
New York,2011-08-08,28.65135086706472,summer
New York,2011-08-09,15.997595765954376,summer
New York,2011-08-10,29.66044547438011,summer
New York,2011-08-11,26.231919119580994,summer
New York,2011-08-12,27.611627997459852,summer
New York,2011-08-13,29.905388169234563,summer
New York,2011-08-14,30.762482068034096,summer
New York,2011-08-15,22.60589738731828,summer
New York,2011-08-16,20.382687126968335,summer
New York,2011-08-17,33.957604495555756,summer
New York,2011-08-18,18.034582515139476,summer
New York,2011-08-19,23.347890493569373,summer
New York,2011-08-20,23.068772814261983,summer
New York,2011-08-21,31.898544887815472,summer
New York,2011-08-22,21.52628499752405,summer
New York,2011-08-23,25.99348901867183,summer
New York,2011-08-24,23.74884385912164,summer
New York,2011-08-25,25.159679138610787,summer
New York,2011-08-26,30.658442782824885,summer
New York,2011-08-27,30.112080478619152,summer
New York,2011-08-28,29.479079992366767,summer
New York,2011-08-29,21.29648678941447,summer
New York,2011-08-30,26.857375628955435,summer
New York,2011-08-31,33.94483889165636,summer
New York,2011-09-01,18.02269153509058,autumn
New York,2011-09-02,12.26620521362641,autumn
New York,2011-09-03,18.67336688016414,autumn
New York,2011-09-04,17.8409706472189,autumn
New York,2011-09-05,22.327213381062048,autumn
New York,2011-09-06,13.735458190682888,autumn
New York,2011-09-07,14.194825211515752,autumn
New York,2011-09-08,14.27799217603168,autumn
New York,2011-09-09,13.16933700840595,autumn
New York,2011-09-10,14.836626800125698,autumn
New York,2011-09-11,6.408210248885078,autumn
New York,2011-09-12,20.65106617847996,autumn
New York,2011-09-13,14.357012160922764,autumn
New York,2011-09-14,10.777726487631494,autumn
New York,2011-09-15,15.262875398885276,autumn
New York,2011-09-16,15.257368479606738,autumn
New York,2011-09-17,10.03906459294469,autumn
New York,2011-09-18,14.119424440058896,autumn
New York,2011-09-19,22.025879406416603,autumn
New York,2011-09-20,18.393852440815582,autumn
New York,2011-09-21,16.367882433568035,autumn
New York,2011-09-22,9.56485337431535,autumn
New York,2011-09-23,12.332371457826863,autumn
New York,2011-09-24,12.42206229883116,autumn
New York,2011-09-25,15.211228342929916,autumn
New York,2011-09-26,24.197155189410744,autumn
New York,2011-09-27,18.76382246573825,autumn
New York,2011-09-28,19.228312426333936,autumn
New York,2011-09-29,18.018112569619408,autumn
New York,2011-09-30,18.472002849800102,autumn
New York,2011-10-01,16.88782851809732,autumn
New York,2011-10-02,8.085250386575094,autumn
New York,2011-10-03,10.530497974253462,autumn
New York,2011-10-04,14.662678856775344,autumn
New York,2011-10-05,21.895163175200782,autumn
New York,2011-10-06,23.891018147119997,autumn
New York,2011-10-07,12.781574106463438,autumn
New York,2011-10-08,17.602536398759014,autumn
New York,2011-10-09,16.485482567799355,autumn
New York,2011-10-10,18.478635149399025,autumn
New York,2011-10-11,18.894622891092446,autumn
New York,2011-10-12,12.882644453008512,autumn
New York,2011-10-13,13.34149173096238,autumn
